id,twi_acc,twi_id,retwi,fav,desc,imgurl
1025,"cezanneart",915230008729358339,1,2,The Sailor #fineart #paulcezanne https://t.co/zaB1krBOE3,https://pbs.twimg.com/media/DLOM128XkAAz-AU.jpg
1026,"cezanneart",915185222815281152,8,13,The Artists Father Reading his Newspaper #cezanne #paulcezanne https://t.co/YzBC4dphGX,https://pbs.twimg.com/media/DLNkG_eWkAEHtMM.jpg
1027,"cezanneart",915174555429326848,8,15,Pot of Geraniums #cezanne #fineart https://t.co/sA5IIH0QBj,https://pbs.twimg.com/media/DLNaaGKWkAEfOHJ.jpg
1028,"cezanneart",915126329191927809,3,4,The Banks of the Marne #fineart #cezanne https://t.co/wNJFFVr7Uk,https://pbs.twimg.com/media/DLMui7cXoAEPq-_.jpg
1029,"cezanneart",915099238983458816,4,15,The Oise Valley #cezanne #impressionism https://t.co/NEuO0AmXtx,https://pbs.twimg.com/media/DLMV6CpWsAAn9oH.jpg
1030,"cezanneart",915081780792905728,13,0,RT @art_caillebotte: Boaters on the Yerres #impressionism #fineart https://t.co/J8LKOiK87z,https://pbs.twimg.com/media/DLGWe-MW4AAqFw9.jpg
1031,"cezanneart",915068511847927808,11,21,Rose Bouquet #cezanne #fineart https://t.co/1VFDTyPcYI,https://pbs.twimg.com/media/DLL59ieXkAAG77M.jpg
1032,"cezanneart",915064139395076097,2,3,Woman in a Red Striped Dress #fineart #paulcezanne https://t.co/Nqhyjkx1DR,https://pbs.twimg.com/media/DLL1--GWkAA6idd.jpg
1033,"cezanneart",914996316278788097,8,13,Blue Flowerpot #cezanne #fineart https://t.co/Jqa3Zxx87u,https://pbs.twimg.com/media/DLK4TMZWkAA6BGc.jpg
1034,"cezanneart",914958697444634631,0,5,Three Bathers #paulcezanne #cezanne https://t.co/mgqp2ZXNwb,https://pbs.twimg.com/media/DLKWFfYWsAAQdvV.jpg
1035,"cezanneart",914949705360125953,5,0,RT @edmond_cross: The Flowered Terrace #henriedmondcross #pointillism https://t.co/ReqQ4zDc1u,https://pbs.twimg.com/media/DKqYBa1W0AA5Exg.jpg
1036,"cezanneart",914949260843667458,7,21,In the Woods #fineart #cezanne https://t.co/ysS6vDY9NV,https://pbs.twimg.com/media/DLKNgNfWkAoy3z8.jpg
1037,"cezanneart",914918993672200192,4,8,In the Woods https://t.co/zV5EVEUa4v #paulcezanne #cezanne https://t.co/4wkJbSX33z,https://pbs.twimg.com/media/DLJx-blXkAAnygB.jpg
1038,"cezanneart",914903711608115201,4,3,"The Halle aux Vins, seen from the rue de Jussieu #paulcezanne #cezanne https://t.co/Um5zKnRHgI",https://pbs.twimg.com/media/DLJkE5_XUAED2Cc.jpg
1039,"cezanneart",914901270040858625,5,9,The Lime Kiln https://t.co/DhXAn8EbcZ #fineart #wallart https://t.co/6moaaDAPm6,https://pbs.twimg.com/media/DLJh2xbXkAEWoVY.jpg
1040,"cezanneart",914885026222952448,2,5,Henri-Edmond Cross @edmond_cross #followart #cross https://t.co/AkbqyAviEw,https://pbs.twimg.com/media/DLJTEjTXUAAax2s.jpg
1041,"cezanneart",914884964222717953,9,0,RT @artpissarro: Farm at Basincourt #fineart #impressionism https://t.co/gAF0IWy8fu,https://pbs.twimg.com/media/DK4Vim1WsAAMXW8.jpg
1042,"cezanneart",914871728010129409,7,10,House behind Trees on the Road to Tholonet #cezanne #fineart https://t.co/X9vJuHOnFw,https://pbs.twimg.com/media/DLJG_KpWsAAkMhw.jpg
1043,"cezanneart",914868882606903296,12,0,RT @artistgauguin: She goes down to the fresh water (Haere Pape) #paulgauguin #cloisonnism https://t.co/HKYjJQe9s2,https://pbs.twimg.com/media/DKlOqTEXkAAcTRT.jpg
1044,"cezanneart",914867695945908225,7,6,Farmyard at Auvers #fineart #cezanne https://t.co/TxkiAnoS5P,https://pbs.twimg.com/media/DLJDUcYWAAAJ6q6.jpg
1045,"cezanneart",914827819452157954,1,6,Woman in Blue. Madame Cezanne #fineart #paulcezanne https://t.co/kPm3SQBXO5,https://pbs.twimg.com/media/DLIfDZgWkAA4pRe.jpg
1046,"cezanneart",914826354348232704,10,0,RT @artistmorisot: Portrait of Two Children #fineart #morisot https://t.co/slGVzwOZsI,https://pbs.twimg.com/media/DLAJ2WVXkAApqVr.jpg
1047,"cezanneart",914792274806104064,1,3,Landscape of the Jas de Bouffan #cezanne #fineart https://t.co/FcID2uJtPy,https://pbs.twimg.com/media/DLH-uZtXkAAA6DJ.jpg
1048,"cezanneart",914766850889846784,8,17,Still Life with a Chest of Drawers #fineart #paulcezanne https://t.co/mEEc03vPyZ,https://pbs.twimg.com/media/DLHnmj5WAAAplT0.jpg
1049,"cezanneart",914739689722130433,10,18,The House of Pere Lacroix in Auvers #impressionism #paulcezanne https://t.co/mjjdJAqgnL,https://pbs.twimg.com/media/DLHO5inW0AEyOFI.jpg
1050,"cezanneart",914738756925755393,7,6,Man with a Pipe #paulcezanne #fineart https://t.co/vnjXXdqGtR,https://pbs.twimg.com/media/DLHODQFXUAAh2p9.jpg
1051,"cezanneart",914720106588057600,14,0,RT @artistmatisse: Young Woman Playing Violin #matisse #fineart https://t.co/JELFAscFMw,https://pbs.twimg.com/media/DK3epJkXcAAht-H.jpg
1052,"cezanneart",914706652569509888,2,6,Bather Entering the Water #fineart #cezanne https://t.co/bZd27dSCVn,https://pbs.twimg.com/media/DLGw2jKWkAA6kJS.jpg
1053,"cezanneart",914675340672475136,7,10,Luncheon on the Grass #fineart #paulcezanne https://t.co/c7XVlfeLZr,https://pbs.twimg.com/media/DLGUX-cXcAICoFf.jpg
1054,"cezanneart",914614193927671809,1,8,Mill on the River #fineart #cezanne https://t.co/DoyOxTiuWK,https://pbs.twimg.com/media/DLFcwuGW0AE9bxa.jpg
1055,"cezanneart",914601227182321664,10,15,Young Italian Girl Resting on Her Elbow #fineart #paulcezanne https://t.co/VPA1L3WnI6,https://pbs.twimg.com/media/DLFQ-BCWAAEBd4Z.jpg
1056,"cezanneart",914596804745973763,4,0,RT @artvallotton: The Kiss #cloisonnism #fineart https://t.co/jngIAdjQBU,https://pbs.twimg.com/media/DK8flSQWkAEmK3o.jpg
1057,"cezanneart",914557262085148674,5,3,Nude Female with Attendants https://t.co/poZ5ciZ9Ca #fineart #paulcezanne https://t.co/6FG87jUyCO,https://pbs.twimg.com/media/DLEo-2pWAAAymeL.jpg
1058,"cezanneart",914553898039463936,10,16,Landscape. Study after Nature #cezanne #fineart https://t.co/xemI3k7QGO,https://pbs.twimg.com/media/DLEl7C3WAAAg3AP.jpg
1059,"cezanneart",914553131152887808,7,16,Landscape at Midday #paulcezanne #fineart https://t.co/7HY7mJuQAK,https://pbs.twimg.com/media/DLElOa9W4AAB3ce.jpg
1060,"cezanneart",914547327087636481,12,0,RT @artrysselberghe: The Gardens of Generalife in Grenada #rysselberghe #fineart https://t.co/EeiNmUsVCH,https://pbs.twimg.com/media/DK-OHe7W0AIkthS.jpg
1061,"cezanneart",914533622799007744,9,0,RT @artistmanet: A boy with a dog #fineart #realism https://t.co/gsNnQO0UoO,https://pbs.twimg.com/media/DKjJLkGWsAAKf2J.jpg
1062,"cezanneart",914532818394451969,9,12,The Kiss of the Muse #romanticism #paulcezanne https://t.co/moUZTO3oW0,https://pbs.twimg.com/media/DLESwCuW4AMpRkl.jpg
1063,"cezanneart",914532120068059137,2,4,The Railway Cutting https://t.co/ZcTatqKM9R #paulcezanne #cezanne https://t.co/tyz5AOyGbF,https://pbs.twimg.com/media/DLESHZXXcAgMdJT.jpg
1064,"cezanneart",914532112904138752,2,4,Large Trees at Jas de Bouffan https://t.co/lAzIW5umiQ #paulcezanne #cezanne https://t.co/28kHy0ugNZ,https://pbs.twimg.com/media/DLESG-MW0AE-6x3.jpg
1065,"cezanneart",914516819309989888,5,6,Peasant in a Blue Smock #cezanne #fineart https://t.co/b0AjdritWQ,https://pbs.twimg.com/media/DLEEMwDWkAAFtdx.jpg
1066,"cezanneart",914437014258425857,9,0,RT @artistmonet: The Road to the Farm of Saint-Simeon in Winter #claudemonet #monet https://t.co/18DlmoH5XR,https://pbs.twimg.com/media/DKpjgWkW4AAYTn0.jpg
1067,"cezanneart",914433887723499520,16,20,The Bend in the road #cezanne #fineart https://t.co/Z2WeTziQup,https://pbs.twimg.com/media/DLC4xkdWsAAWVuC.jpg
1068,"cezanneart",914433680210247681,1,10,Large Trees at Jas de Bouffan #fineart #paulcezanne https://t.co/MazU8q1kdk,https://pbs.twimg.com/media/DLC4lciVwAA83VZ.jpg
1069,"cezanneart",914376669850476545,3,2,Landscape with Watermill #paulcezanne #impressionism https://t.co/DyxudWNEPt,https://pbs.twimg.com/media/DLCEvBPWsAA59xi.jpg
1070,"cezanneart",914359830785216513,9,14,Well by the Winding Road in the Park of Chateau Noir #cezanne #fineart https://t.co/pXL5PicTVh,https://pbs.twimg.com/media/DLB1a4ZW4AA0u7V.jpg
1071,"cezanneart",914359335647682561,5,0,"RT @artpissarro: The Inner Harbor, Dieppe #fineart #pissarro https://t.co/u0Vmps3ZxJ",https://pbs.twimg.com/media/DK86PsDWAAET9OG.jpg
1072,"cezanneart",914355777867059200,7,15,Rose Bush #fineart #cezanne https://t.co/6DzOlhSFs2,https://pbs.twimg.com/media/DLBxu79XUAUaL6z.jpg
1073,"cezanneart",914315153725935616,8,0,RT @artrysselberghe: Spaarnwoude island #fineart #rysselberghe https://t.co/yLj3Aym1qk,https://pbs.twimg.com/media/DK_45gHW0AEzRRR.jpg
1074,"cezanneart",914249919225106432,4,8,Portrait of the Gardener Vallier #cezanne #paulcezanne https://t.co/eO8tdMhrXA,https://pbs.twimg.com/media/DLARdLJWsAUpW6m.jpg
1075,"cezanneart",914237721719328769,14,37,The Smoker #paulcezanne #fineart https://t.co/XvZ5TEDFZX,https://pbs.twimg.com/media/DLAGXKKW0AEUf0V.jpg
1076,"cezanneart",914235677021229056,18,0,RT @georges_lemmen: Rooftops #pointillism #lemmen https://t.co/TdRft3criG,https://pbs.twimg.com/media/DKvTc6TXUAAudKf.jpg
1077,"cezanneart",914225703008260096,3,8,Basket of Apples #paulcezanne #cezanne https://t.co/GYzUkJMm8l,https://pbs.twimg.com/media/DK_7bm5WkAECYof.jpg
1078,"cezanneart",914193033230536704,6,20,Pool and Lane of Chestnut Trees at Jas de Bouffan #fineart #paulcezanne https://t.co/CxMxMs1u00,https://pbs.twimg.com/media/DK_dt6uX0AElBSe.jpg
1079,"cezanneart",914177979802058752,15,0,RT @artistdegas: Ballet Dancers #impressionism #degas https://t.co/1EoGaGAI5M,https://pbs.twimg.com/media/DKiu47kXoAI-vBf.jpg
1080,"cezanneart",914177838915506176,3,0,RT @signac_paul: Regatta in Concarneau #signac #fineart https://t.co/31VELZpJtP,https://pbs.twimg.com/media/DK6Em5wXcAEWKfU.jpg
1081,"cezanneart",914176824539795461,6,15,Vase of Flowers #paulcezanne #fineart https://t.co/oi6AgSdnlk,https://pbs.twimg.com/media/DK_O-gvWsAEjPvQ.jpg
1082,"cezanneart",914164331608248320,3,8,"Still life with skull, candle and book https://t.co/I0ZrGxOpiH #cezanne #paulcezanne https://t.co/vjHUKQntMu",https://pbs.twimg.com/media/DK_DnTuXcAA5aIs.jpg
1083,"cezanneart",914159995519930369,5,6,Little Girl with a Doll #fineart #paulcezanne https://t.co/z7fAtWHa2D,https://pbs.twimg.com/media/DK-_q68X0AAqKkI.jpg
1084,"cezanneart",914150352903172096,6,15,Edouard Manet @artistmanet #fineart #artontwitter https://t.co/bhGnWgz0G9,https://pbs.twimg.com/media/DK-245VVoAEX_9b.jpg
1085,"cezanneart",914144920096649216,2,6,LEstaque. View through the Trees https://t.co/ivCPuZ7YxH #cezanne #paulcezanne https://t.co/B5XxaAGus1,https://pbs.twimg.com/media/DK-x9b_WAAIkdUq.jpg
1086,"cezanneart",914104813763334144,8,0,RT @georges_lemmen: Family Gathering in Saint Idesbald #fineart #lemmen https://t.co/ZPcIfGmwIj,https://pbs.twimg.com/media/DKlpfL8XoAAzC9K.jpg
1087,"cezanneart",914072431937105920,1,4,Portrait of Emile Zola #fineart #cezanne https://t.co/bmlDHUAO4x,https://pbs.twimg.com/media/DK9wB-jWsAAmuIt.jpg
1088,"cezanneart",914070791897190400,14,17,Houses at the LEstaque #paulcezanne #postimpressionism https://t.co/RtWxi2CX6v,https://pbs.twimg.com/media/DK9uim9XoAE5eP5.jpg
1089,"cezanneart",914044777280262144,3,8,Jourdans Cottage #cezanne #paulcezanne https://t.co/F9UNvRh7q0,https://pbs.twimg.com/media/DK9W4V2W4AARw40.jpg
1090,"cezanneart",913994951196848129,2,7,Portrait of Achille Emperaire #cezanne #paulcezanne https://t.co/LhURtlE8IV,https://pbs.twimg.com/media/DK8pkFAWkAADUpP.jpg
1091,"cezanneart",913993799050899457,2,0,RT @cassatt_mary: Portrait of Mme. Fontveille #fineart #marycassatt https://t.co/N9XU8Uc3GT,https://pbs.twimg.com/media/DK4-0AFX0AAT8NE.jpg
1092,"cezanneart",913983846437330945,4,13,Almond Trees in Provence #paulcezanne #cezanne https://t.co/tjyXzeXJj8,https://pbs.twimg.com/media/DK8fdt_WAAEHzV1.jpg
1093,"cezanneart",913979913119596551,11,26,The Oak #fineart #paulcezanne https://t.co/ZXedgiy0XG,https://pbs.twimg.com/media/DK8b4sLW0AAtTWD.jpg
1095,"cezanneart",913902858952675329,5,8,The House of Dr. Gached in Auvers #paulcezanne #cezanne https://t.co/PqpuGp2ixH,https://pbs.twimg.com/media/DK7Vzn6WAAA_9IG.jpg
1096,"cezanneart",913890444945354753,1,4,Satyres and Nymphs #romanticism #paulcezanne https://t.co/I9JYEURLug,https://pbs.twimg.com/media/DK7KhCHXcAAogAr.jpg
1097,"cezanneart",913875637382893578,5,8,"Portrait of Marie Cezanne, the Artists Sister #fineart #cezanne https://t.co/MRyX02eRgi",https://pbs.twimg.com/media/DK69DGpX0AECfyk.jpg
1098,"cezanneart",913861732837285895,6,0,RT @georges_lemmen: Profile of a Young Boy #fineart #lemmen https://t.co/RYDUaP1YY9,https://pbs.twimg.com/media/DK5oAq_XoAAVCVF.jpg
1099,"cezanneart",913818380674756608,2,2,Madame Cezanne in the garden https://t.co/Q1gsSCCJVe #fineart #cezanne https://t.co/80sOKUPbWK,https://pbs.twimg.com/media/DK6I-ToWAAAcjvI.jpg
1100,"cezanneart",913815753069121536,1,5,Afternoon in Naples https://t.co/kcBxINlcL8 #cezanne #paulcezanne https://t.co/6ZLLUJbNIC,https://pbs.twimg.com/media/DK6GlYeXcAALBdb.jpg
1101,"cezanneart",915915676312842241,3,9,Peasant #cezanne #paulcezanne https://t.co/a1YdOXtMnq,https://pbs.twimg.com/media/DLX8dAmWAAAj6g0.jpg
1102,"cezanneart",915899159043035136,3,7,Basin and washing place in Jas de Bouffan #cezanne #paulcezanne https://t.co/3GlvF9dICC,https://pbs.twimg.com/media/DLXtbidXkAA6IlV.jpg
1103,"cezanneart",915867285671247872,4,5,The Temptation of St. Anthony #cezanne #fineart https://t.co/xmnRKYF01r,https://pbs.twimg.com/media/DLXQcSpX0AAN26I.jpg
1104,"cezanneart",915819662012813313,4,0,RT @pierre_bonnard: White Interior #intimism #pierrebonnard https://t.co/FhGw30zhDo,https://pbs.twimg.com/media/DLGRiONX0AALT3N.jpg
1105,"cezanneart",915819604240367616,2,7,Portrait of Uncle Dominique as a Monk #fineart #romanticism https://t.co/5XWfARm14t,https://pbs.twimg.com/media/DLWlE2AWsAAPktc.jpg
1106,"cezanneart",915809052982210566,0,2,Old Woman with a Rosary #paulcezanne #fineart https://t.co/Hjdwtdmkuv,https://pbs.twimg.com/media/DLWbevGXkAAfiDi.jpg
1107,"cezanneart",915808017559572481,12,17,A Close #paulcezanne #fineart https://t.co/ZVrNPXrKL2,https://pbs.twimg.com/media/DLWaiazX0AUdC4T.jpg
1109,"cezanneart",915759587273445376,1,2,Child in a Straw Hat #fineart #cezanne https://t.co/S0zflmM0UB,https://pbs.twimg.com/media/DLVufYQXUAAFATn.jpg
1201,"humanetim",915748414893154304,3,6,Hindsight is 20/20.  ~#Proverb https://t.co/NaQN2KQiUj,https://pbs.twimg.com/media/DLVkVAWUIAAv1Gs.jpg
1202,"humanetim",915745892199694337,7,3,By Louis Aston Knight (1873–1948) #Painting #art #ArtLovers💖 https://t.co/iLsfssJnuR,https://pbs.twimg.com/media/DLViCMoV4AASD9W.jpg
1205,"humanetim",915740851262722048,32,0,RT @LearnArtHistory: Irony of the Negro Policeman by Jean-Michel Basquiat (1981) #neo-expressionism #art https://t.co/VDNKlB9SR7,https://pbs.twimg.com/media/DLUl0IiW0AE7NkO.jpg
1206,"humanetim",915624324475867141,50,60,By Gustav Klimt (1862–1918) #Painting #art #ArtLovers💖 https://t.co/FytB3T63SJ,https://pbs.twimg.com/media/DLTzeDvVwAAudNg.jpg
1207,"humanetim",915610474166865920,27,34,By Chen Yifei (1946–2005) #Painting #art #ArtLovers💖 https://t.co/JKDuee1QYk,https://pbs.twimg.com/media/DLTm343VYAAEMHf.jpg
1208,"humanetim",915599146735882241,59,61,By Graham Gercken #Painting #art #ArtLovers💖 https://t.co/qtkJMZcQm5,https://pbs.twimg.com/media/DLTckffXkAE61NZ.jpg
1209,"humanetim",915589205610418177,12,14,By Jiang Guofang #Painting #art #ArtLovers💖 https://t.co/1kxNwrLKa4,https://pbs.twimg.com/media/DLTTh6pXkAA3TtC.jpg
1210,"humanetim",915567212609466370,14,13,Children should be seen and not heard.  ~#Proverb #Respect https://t.co/M13hnaHka2,https://pbs.twimg.com/media/DLS_hrmVwAAcG3c.jpg
1211,"humanetim",915548070267539462,39,35,By Kitty Lange Kielland (1843–1914) #Painting #art #ArtLovers💖 https://t.co/qhfmTMpq7j,https://pbs.twimg.com/media/DLSuHfcUQAAexsI.jpg
1212,"humanetim",915517610564964353,16,17,By Robert Moore (b.1957) #Painting #art #ArtLovers💖 https://t.co/BiXzDPSBjW,https://pbs.twimg.com/media/DLSSaiPWkAAiV35.jpg
1213,"humanetim",915506803458183168,13,34,Fortune favors the bold.  ~#Proverb https://t.co/YMrDVH9Pfk,https://pbs.twimg.com/media/DLSIlZ6U8AERLU5.jpg
1214,"humanetim",915498731457347584,40,33,By Georges Seurat (1859–1891) #Painting #art #ArtLovers💖 https://t.co/s4jjQqpiOk,https://pbs.twimg.com/media/DLSBPliWAAAd816.jpg
1215,"humanetim",915446403496787968,3,11,You cant have your cake and eat it too.  ~#Proverb https://t.co/uAKAETy7Rw,https://pbs.twimg.com/media/DLRRppAUEAE6yJS.jpg
1216,"humanetim",915426273752645632,25,29,By Hua Sanchuan (1930-2004) #Painting #art #ArtLovers💖 https://t.co/3sUQrgl278,https://pbs.twimg.com/media/DLQ_V_qVAAApZ4f.jpg
1217,"humanetim",915401351236071426,66,84,By Vadik Suljakov #Painting #art #ArtLovers💖 https://t.co/tejcciSy1r,https://pbs.twimg.com/media/DLQorUNUIAA6hY7.jpg
1218,"humanetim",915386003367403521,29,54,Fortune favors the bold.  ~#Proverb https://t.co/IvgATq3x9F,https://pbs.twimg.com/media/DLQat5oVwAAx_W0.jpg
1219,"humanetim",915383476723093505,20,23,By Frederic Edwin Church (1826–1900) #Painting #art #ArtLovers💖 https://t.co/v8T4IeUCBf,https://pbs.twimg.com/media/DLQYa6dW4AAyUPg.jpg
1220,"humanetim",915373225781153792,13,21,The truly modern artist is aware of abstraction in an emotion of beauty.  ~Piet #Mondrian #quote #art #abstract https://t.co/zCvpndc8vE,https://pbs.twimg.com/media/DLQPGNPXUAILbLD.jpg
1221,"humanetim",915261944386473985,49,46,By Caspar David Friedrich (1774–1840) #Painting #art #ArtLovers💖 https://t.co/EJutjQwtBA,https://pbs.twimg.com/media/DLOp4yDVYAATDVD.jpg
1222,"humanetim",915248084610842624,59,70,By Maxfield Parrish (1870–1966) #Painting #art #ArtLovers💖 https://t.co/65WBql00FD,https://pbs.twimg.com/media/DLOdR_SXkAAuoqv.jpg
1223,"humanetim",915236756827590656,31,36,By Jiang Guofang #Painting #art #ArtLovers💖 https://t.co/sW6omUPrOx,https://pbs.twimg.com/media/DLOS-sJX0AEd9fn.jpg
1224,"humanetim",915204816082579458,23,29,"Whoever is your teacher, even for a day, consider your father your whole life.  ~#Chinese #Proverb #Learning https://t.co/3agrbYlAXz",https://pbs.twimg.com/media/DLN17U5VwAAZYhv.jpg
1225,"humanetim",915185709908193281,68,120,By Vincent van Gogh #Painting #art #ArtLovers💖 https://t.co/Sh5MRWnpcj,https://pbs.twimg.com/media/DLNkjVkW0AEoiAm.jpg
1226,"humanetim",915155223064260608,58,70,By Edward Cucuel  (1875–1954) #Painting #art #ArtLovers💖 https://t.co/nFFj972ZMF,https://pbs.twimg.com/media/DLNI0u6WsAAgOTo.jpg
1227,"humanetim",915144434467008512,24,37,Good things come to those who wait.  ~#Proverb #Patience https://t.co/7RZcfEpPdQ,https://pbs.twimg.com/media/DLM_AuPUIAErdFh.jpg
1228,"humanetim",915136358817116165,26,32,By Edward Cucuel  (1875–1954) #Painting #art #ArtLovers💖 https://t.co/wq7G7NRlnZ,https://pbs.twimg.com/media/DLM3qvCVAAAIRRS.jpg
1229,"humanetim",915084044353675264,33,68,All that glitters is not gold.  ~#Proverb #Appearance https://t.co/owfzNlJviq,https://pbs.twimg.com/media/DLMIFlcVYAAW4vs.jpg
1230,"humanetim",915063895206875136,20,24,By Pierre Bonnard (1867–1947) #Painting #art #ArtLovers💖 https://t.co/ZfhM5Y1THm,https://pbs.twimg.com/media/DLL1wwtX0AIUxi8.jpg
1231,"humanetim",915038978998521856,25,40,By Xie Chuyu (b. 1962) #Painting #art #ArtLovers💖 https://t.co/gtR60kIJ81,https://pbs.twimg.com/media/DLLfGdZWsAA6JTw.jpg
1232,"humanetim",915023634854428673,19,24,He who planted the tree will water it.  ~#Indian #Proverb https://t.co/d3CUMFFVtX,https://pbs.twimg.com/media/DLLRJOyV4AEG4BS.jpg
1233,"humanetim",915021126123835393,22,27,By Dante Gabriel Rossetti (1828–1882) #Painting #art #ArtLovers💖 https://t.co/sqeApB0c9B,https://pbs.twimg.com/media/DLLO3TfVoAI_qeu.jpg
1234,"humanetim",914904200819105794,17,0,RT @humanetim: Happy Mid-Autumn Festival!🌙🎆  #Moonlight by Huang Lei-Sang https://t.co/J4vh7cpBjt,https://pbs.twimg.com/media/CsVzXvNWYAAyVe1.jpg
1235,"humanetim",914904081595953157,37,0,RT @humanetim: Happy Mid-Autumn Festival!🌙🎆  Change Flying to the Moon by Ren Shuai Ying https://t.co/SnfkdPZbWv,https://pbs.twimg.com/media/CsWZxhlW8AEheuF.jpg
1236,"humanetim",914904059387166720,47,0,RT @humanetim: Happy Mid-Autumn Festival!🌙🎆  Couplet on Mid-Autumn Festival by Liu Danzhai https://t.co/ibP53G1uPq,https://pbs.twimg.com/media/CsWnuf8WIAETQ6D.jpg
1237,"humanetim",914904039208361984,28,0,RT @humanetim: Happy Mid-Autumn Day!🌕🎆  Autumn Moon by Li Ming https://t.co/62SZjDoPNs,https://pbs.twimg.com/media/CsYw04TXEAAzcPH.jpg
1238,"humanetim",914904016605167616,34,0,RT @humanetim: Happy Mid-Autumn Festival!🌕🎆   Change by Caroline Young https://t.co/5pRQnCquIR,https://pbs.twimg.com/media/CsaVT2-XEAAiaPH.jpg
1239,"humanetim",914903995688280064,20,0,RT @humanetim: Couplet on Mid-Autumn by Liu Danzhai Chinese #painting #Art #artwit #ArtLovers https://t.co/ahnOAHbdQn,https://pbs.twimg.com/media/Cuv0Vu1WgAEDXTp.jpg
1240,"humanetim",914903971071909888,62,0,RT @humanetim: Happy Mid-Autumn Day!🌕🎆  Change and the Jade Rabbit  by Hua Sanchuan https://t.co/NkW7JJxcBS,https://pbs.twimg.com/media/CsX5qjGWAAEG4B-.jpg
1241,"humanetim",914903939870474241,34,0,RT @humanetim: Happy Mid-Autumn Festival!🌕🎆  Change - The #Goddess of the #Moon by Hua Sanchuan https://t.co/l3aozuF1Mr,https://pbs.twimg.com/media/CsZLm52XEAAvgMz.jpg
